capture_id,report,date,radio,channel,edge,gain_mode,configured_gain_db,sample_rate_hz,capture_rms_rx0_dbfs,capture_rms_rx1_dbfs,track_count,dual_valid_track_count,strong_slope_track_count
ch4-lower-edge-narrow-20260809T193535Z,ch4-lower-edge-narrow-20260809T193535Z.json,2026-08-09,pluto://ip:192.168.2.1,4,lower,slow_attack,,2500000.0,-12.415375965430755,-12.46682500772788,4,0,0
ch4-lower-edge-narrow-20260809T193740Z,ch4-lower-edge-narrow-20260809T193740Z.json,2026-08-09,pluto://ip:192.168.2.1,4,lower,manual,50.0,2500000.0,-28.942286840798765,-33.05547286394615,3,3,2
ch4-lower-edge-narrow-20260809T194018Z,ch4-lower-edge-narrow-20260809T194018Z.json,2026-08-09,pluto://ip:192.168.2.1,4,lower,manual,50.0,2500000.0,-28.57890518546805,-32.72616478208553,2,2,2
ch4-lower-edge-narrow-20260809T194220Z,ch4-lower-edge-narrow-20260809T194220Z.json,2026-08-09,pluto://ip:192.168.2.1,4,lower,manual,50.0,2500000.0,-29.062487241098257,-33.21671552686729,2,1,0
ch4-lower-edge-narrow-20260809T194459Z,ch4-lower-edge-narrow-20260809T194459Z.json,2026-08-09,pluto://ip:192.168.2.1,4,lower,manual,50.0,2500000.0,-29.139422102622735,-33.24557778059993,1,0,0
ch4-lower-edge-narrow-20260809T194701Z,ch4-lower-edge-narrow-20260809T194701Z.json,2026-08-09,pluto://ip:192.168.2.1,4,lower,slow_attack,,2500000.0,-12.743133244736683,-12.420332915380886,2,2,2
ch4-lower-edge-narrow-20260809T194941Z,ch4-lower-edge-narrow-20260809T194941Z.json,2026-08-09,pluto://ip:192.168.2.1,4,lower,manual,50.0,2500000.0,-28.951668999510662,-33.05765387113173,1,1,1
ch4-lower-edge-narrow-20260809T195144Z,ch4-lower-edge-narrow-20260809T195144Z.json,2026-08-09,pluto://ip:192.168.2.1,4,lower,manual,50.0,2500000.0,-28.949285798433326,-33.12804279083604,2,2,1
ch4-lower-edge-narrow-20260809T195422Z,ch4-lower-edge-narrow-20260809T195422Z.json,2026-08-09,pluto://ip:192.168.2.1,4,lower,slow_attack,,2500000.0,-12.480483503130834,-12.349392003194756,1,1,1
ch4-lower-edge-narrow-20260809T195626Z,ch4-lower-edge-narrow-20260809T195626Z.json,2026-08-09,pluto://ip:192.168.2.1,4,lower,slow_attack,,2500000.0,-12.597238177970077,-12.54259115440166,3,3,2
ch4-lower-edge-narrow-20260809T195937Z,ch4-lower-edge-narrow-20260809T195937Z.json,2026-08-09,pluto://ip:192.168.2.1,4,lower,manual,50.0,2500000.0,-28.737783979663142,-32.925488747209705,1,1,1
ch4-lower-edge-narrow-20260809T200139Z,ch4-lower-edge-narrow-20260809T200139Z.json,2026-08-09,pluto://ip:192.168.2.1,4,lower,slow_attack,,2500000.0,-12.540066139935938,-12.515704613402992,3,3,2
ch4-lower-edge-narrow-20260809T200419Z,ch4-lower-edge-narrow-20260809T200419Z.json,2026-08-09,pluto://ip:192.168.2.1,4,lower,slow_attack,,2500000.0,-12.51838452242798,-12.552084153358177,1,0,0
ch4-lower-edge-narrow-20260809T200624Z,ch4-lower-edge-narrow-20260809T200624Z.json,2026-08-09,pluto://ip:192.168.2.1,4,lower,manual,50.0,2500000.0,-29.10683684198506,-33.265857726540716,2,0,0
ch4-lower-edge-narrow-20260809T200902Z,ch4-lower-edge-narrow-20260809T200902Z.json,2026-08-09,pluto://ip:192.168.2.1,4,lower,slow_attack,,2500000.0,-12.54509420156781,-12.63799076357344,0,0,0
ch4-lower-edge-narrow-20260809T201149Z,ch4-lower-edge-narrow-20260809T201149Z.json,2026-08-09,pluto://ip:192.168.2.1,4,lower,slow_attack,,2500000.0,-12.588554473113485,-12.405084848041511,2,2,2
ch4-lower-edge-narrow-20260809T201430Z,ch4-lower-edge-narrow-20260809T201430Z.json,2026-08-09,pluto://ip:192.168.2.1,4,lower,manual,50.0,2500000.0,-28.769711120532676,-32.98861053559315,3,3,3
ch4-lower-edge-narrow-20260809T201633Z,ch4-lower-edge-narrow-20260809T201633Z.json,2026-08-09,pluto://ip:192.168.2.1,4,lower,slow_attack,,2500000.0,-12.431087728810677,-12.361335177704078,3,3,2
ch4-lower-edge-narrow-20260809T201913Z,ch4-lower-edge-narrow-20260809T201913Z.json,2026-08-09,pluto://ip:192.168.2.1,4,lower,manual,50.0,2500000.0,-29.093447387887174,-33.26736895667275,1,1,1
ch4-lower-edge-narrow-20260809T202115Z,ch4-lower-edge-narrow-20260809T202115Z.json,2026-08-09,pluto://ip:192.168.2.1,4,lower,slow_attack,,2500000.0,-12.614627060659721,-12.706243577327132,0,0,0
ch4-lower-edge-narrow-20260809T202427Z,ch4-lower-edge-narrow-20260809T202427Z.json,2026-08-09,pluto://ip:192.168.2.1,4,lower,slow_attack,,2500000.0,-12.540590496070731,-12.59752909251112,2,0,0
ch4-lower-edge-narrow-20260809T202631Z,ch4-lower-edge-narrow-20260809T202631Z.json,2026-08-09,pluto://ip:192.168.2.1,4,lower,manual,50.0,2500000.0,-28.612566819063872,-32.79776635642562,2,2,1
ch4-lower-edge-narrow-20260809T202910Z,ch4-lower-edge-narrow-20260809T202910Z.json,2026-08-09,pluto://ip:192.168.2.1,4,lower,slow_attack,,2500000.0,-12.700163278242435,-12.388805712515543,2,2,2
ch4-lower-edge-narrow-20260809T203114Z,ch4-lower-edge-narrow-20260809T203114Z.json,2026-08-09,pluto://ip:192.168.2.1,4,lower,manual,50.0,2500000.0,-29.027269292597854,-33.243048238729706,1,1,1
ch4-lower-edge-narrow-20260809T203354Z,ch4-lower-edge-narrow-20260809T203354Z.json,2026-08-09,pluto://ip:192.168.2.1,4,lower,slow_attack,,2500000.0,-12.768821084121702,-12.777816594183937,0,0,0
ch4-lower-edge-narrow-20260809T203559Z,ch4-lower-edge-narrow-20260809T203559Z.json,2026-08-09,pluto://ip:192.168.2.1,4,lower,manual,50.0,2500000.0,-28.523795360514008,-32.7926650961048,5,5,4
ch4-lower-edge-narrow-20260809T203837Z,ch4-lower-edge-narrow-20260809T203837Z.json,2026-08-09,pluto://ip:192.168.2.1,4,lower,manual,50.0,2500000.0,-28.592744295912635,-32.81281457202838,3,3,2
ch4-lower-edge-narrow-20260809T204040Z,ch4-lower-edge-narrow-20260809T204040Z.json,2026-08-09,pluto://ip:192.168.2.1,4,lower,manual,50.0,2500000.0,-28.786707068526947,-33.03745067654034,5,5,4
ch4-lower-edge-narrow-20260809T204317Z,ch4-lower-edge-narrow-20260809T204317Z.json,2026-08-09,pluto://ip:192.168.2.1,4,lower,manual,50.0,2500000.0,-28.781862314022163,-32.87002243571738,2,2,1
ch4-lower-edge-narrow-20260809T204520Z,ch4-lower-edge-narrow-20260809T204520Z.json,2026-08-09,pluto://ip:192.168.2.1,4,lower,manual,50.0,2500000.0,-29.069608618875353,-33.253066139306405,2,2,2
ch4-lower-edge-narrow-20260809T204913Z,ch4-lower-edge-narrow-20260809T204913Z.json,2026-08-09,pluto://ip:192.168.2.1,4,lower,manual,50.0,2500000.0,-28.75410187542365,-32.97071017027723,1,1,1
ch4-lower-edge-narrow-20260809T205116Z,ch4-lower-edge-narrow-20260809T205116Z.json,2026-08-09,pluto://ip:192.168.2.1,4,lower,manual,50.0,2500000.0,-28.963713340670946,-33.158100908596644,1,1,1
ch4-lower-edge-narrow-20260809T205354Z,ch4-lower-edge-narrow-20260809T205354Z.json,2026-08-09,pluto://ip:192.168.2.1,4,lower,slow_attack,,2500000.0,-12.482546857353435,-12.302083865994062,1,1,1
ch4-lower-edge-narrow-20260809T205559Z,ch4-lower-edge-narrow-20260809T205559Z.json,2026-08-09,pluto://ip:192.168.2.1,4,lower,manual,50.0,2500000.0,-28.727161618025438,-32.99977918930166,2,2,0
ch4-lower-edge-narrow-20260809T205837Z,ch4-lower-edge-narrow-20260809T205837Z.json,2026-08-09,pluto://ip:192.168.2.1,4,lower,slow_attack,,2500000.0,-12.510842833222828,-12.518252753887733,1,1,1
ch4-lower-edge-narrow-20260809T210041Z,ch4-lower-edge-narrow-20260809T210041Z.json,2026-08-10,pluto://ip:192.168.2.1,4,lower,manual,50.0,2500000.0,-29.1062278210058,-33.250996885696196,3,0,0
ch4-lower-edge-narrow-20260809T210319Z,ch4-lower-edge-narrow-20260809T210319Z.json,2026-08-10,pluto://ip:192.168.2.1,4,lower,manual,50.0,2500000.0,-29.002443407591294,-33.16835533181187,1,1,1
ch4-lower-edge-narrow-20260809T210521Z,ch4-lower-edge-narrow-20260809T210521Z.json,2026-08-10,pluto://ip:192.168.2.1,4,lower,manual,50.0,2500000.0,-28.30776608721586,-32.717535411154174,4,4,4
ch4-lower-edge-narrow-20260809T210759Z,ch4-lower-edge-narrow-20260809T210759Z.json,2026-08-10,pluto://ip:192.168.2.1,4,lower,slow_attack,,2500000.0,-12.468641718546118,-12.528656079632121,2,2,2
ch4-lower-edge-narrow-20260809T211003Z,ch4-lower-edge-narrow-20260809T211003Z.json,2026-08-10,pluto://ip:192.168.2.1,4,lower,slow_attack,,2500000.0,-12.561761044776382,-12.444655727249195,3,3,3
ch4-lower-edge-narrow-20260809T211317Z,ch4-lower-edge-narrow-20260809T211317Z.json,2026-08-09,pluto://ip:192.168.2.1,4,lower,manual,50.0,2500000.0,-28.683994689024694,-32.98998185380507,2,2,2
ch4-lower-edge-narrow-20260809T211519Z,ch4-lower-edge-narrow-20260809T211519Z.json,2026-08-09,pluto://ip:192.168.2.1,4,lower,manual,50.0,2500000.0,-28.881357683366904,-33.10732949558326,1,1,1
ch4-lower-edge-narrow-20260809T211757Z,ch4-lower-edge-narrow-20260809T211757Z.json,2026-08-10,pluto://ip:192.168.2.1,4,lower,slow_attack,,2500000.0,-12.56353853696476,-12.380003303123834,7,7,6
ch4-lower-edge-narrow-20260809T212001Z,ch4-lower-edge-narrow-20260809T212001Z.json,2026-08-09,pluto://ip:192.168.2.1,4,lower,manual,50.0,2500000.0,-29.163759022045998,-33.3115301380064,0,0,0
ch4-lower-edge-narrow-20260809T212239Z,ch4-lower-edge-narrow-20260809T212239Z.json,2026-08-09,pluto://ip:192.168.2.1,4,lower,slow_attack,,2500000.0,-12.644025083447657,-12.707394357292422,1,1,1
ch4-lower-edge-narrow-20260809T212523Z,ch4-lower-edge-narrow-20260809T212523Z.json,2026-08-10,pluto://ip:192.168.2.1,4,lower,manual,50.0,2500000.0,-28.546494569759968,-32.79140680937153,3,3,3
ch4-lower-edge-narrow-20260809T212802Z,ch4-lower-edge-narrow-20260809T212802Z.json,2026-08-09,pluto://ip:192.168.2.1,4,lower,slow_attack,,2500000.0,-12.611532926665149,-12.635213378191574,1,1,1
ch4-lower-edge-narrow-20260809T213006Z,ch4-lower-edge-narrow-20260809T213006Z.json,2026-08-10,pluto://ip:192.168.2.1,4,lower,slow_attack,,2500000.0,-12.402853159873503,-12.360397121462013,1,1,1
ch4-lower-edge-narrow-20260809T213246Z,ch4-lower-edge-narrow-20260809T213246Z.json,2026-08-10,pluto://ip:192.168.2.1,4,lower,slow_attack,,2500000.0,-12.57281024167494,-12.7050216640204,1,1,1
ch4-lower-edge-narrow-20260809T213451Z,ch4-lower-edge-narrow-20260809T213451Z.json,2026-08-10,pluto://ip:192.168.2.1,4,lower,manual,50.0,2500000.0,-28.941333547442916,-33.153502678613066,1,1,1
ch4-lower-edge-narrow-20260809T213759Z,ch4-lower-edge-narrow-20260809T213759Z.json,2026-08-10,pluto://ip:192.168.2.1,4,lower,slow_attack,,2500000.0,-12.459595178962799,-12.58618373757688,0,0,0
ch4-lower-edge-narrow-20260809T214004Z,ch4-lower-edge-narrow-20260809T214004Z.json,2026-08-10,pluto://ip:192.168.2.1,4,lower,manual,50.0,2500000.0,-28.488993582013183,-32.8190461894173,2,2,1
ch4-lower-edge-narrow-20260809T214241Z,ch4-lower-edge-narrow-20260809T214241Z.json,2026-08-10,pluto://ip:192.168.2.1,4,lower,slow_attack,,2500000.0,-12.539202782108314,-12.570431689485545,1,1,1
ch4-lower-edge-narrow-20260809T214445Z,ch4-lower-edge-narrow-20260809T214445Z.json,2026-08-10,pluto://ip:192.168.2.1,4,lower,manual,50.0,2500000.0,-28.904750396408954,-33.149787974950016,1,1,1
ch4-lower-edge-narrow-20260809T214722Z,ch4-lower-edge-narrow-20260809T214722Z.json,2026-08-10,pluto://ip:192.168.2.1,4,lower,slow_attack,,2500000.0,-12.597217324588518,-12.492706644402098,3,3,3
ch4-lower-edge-narrow-20260809T214927Z,ch4-lower-edge-narrow-20260809T214927Z.json,2026-08-10,pluto://ip:192.168.2.1,4,lower,slow_attack,,2500000.0,-12.530254761622379,-12.636393105532127,1,1,1
ch4-lower-edge-narrow-20260809T215207Z,ch4-lower-edge-narrow-20260809T215207Z.json,2026-08-10,pluto://ip:192.168.2.1,4,lower,manual,50.0,2500000.0,-29.078056046752216,-33.307383273078216,0,0,0
ch4-lower-edge-narrow-20260809T215409Z,ch4-lower-edge-narrow-20260809T215409Z.json,2026-08-10,pluto://ip:192.168.2.1,4,lower,slow_attack,,2500000.0,-12.616922771978409,-12.469001774768948,1,1,1
